,Sequence1 Audio Onsets,Sequence2 Audio Onsets,Sequence3 Audio Onset,Sequence4 Audio Onsets,Sequence5 Audio Onsets,Sequence6 Audio Onsets,Sequence7 Audio Onset,Sequence8 Audio Onsets,Sequence9 Audio Onsets,Sequence10 Audio Onsets,Sequence11 Audio Onset,Sequence12 Audio Onsets,Sequence13 Audio Onsets,Sequence14 Audio Onsets,Sequence15 Audio Onset,Sequence16 Audio Onsets
Audio1 Onset,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Audio2 Onset,2.526958333333333,1.422458333333333,2.9269583333333333,2.8314375,1.7963333333333331,2.196333333333333,1.4485833333333331,2.622458333333333,2.9269583333333333,1.744083333333333,1.848583333333333,1.744083333333333,1.9702083333333331,1.474708333333333,1.526958333333333,2.222458333333333
Audio3 Onset,3.249416666666666,3.144916666666666,4.649416666666666,4.153895833333333,3.292666666666666,3.118791666666666,2.223291666666666,4.344916666666666,4.371041666666667,3.7187916666666663,3.475541666666666,3.4404166666666662,3.918791666666666,2.901666666666666,3.6755416666666663,3.3710416666666663
Audio4 Onset,4.145749999999999,5.467374999999999,5.2935,6.197979166666666,4.815124999999999,4.841249999999999,4.145749999999999,6.719624999999999,6.319625,5.545749999999999,5.902499999999999,4.962874999999999,6.145749999999999,4.745749999999998,5.519624999999999,4.441249999999998
Audio5 Onset,4.842083333333332,6.563708333333332,6.589833333333333,8.2249375,6.537583333333332,5.6159583333333325,6.189833333333332,9.068208333333333,7.094333333333333,6.894333333333332,6.746583333333332,5.606958333333332,6.972708333333332,5.9898333333333325,6.815958333333332,5.6853333333333325
Audio6 Onset,6.9645416666666655,8.990666666666666,7.564541666666667,9.999645833333334,8.269020833333332,7.260041666666665,7.286166666666666,9.990666666666666,8.190666666666667,8.121291666666666,8.816791666666665,7.433916666666666,7.616791666666665,8.086166666666665,7.747395833333332,8.216770833333332
Audio7 Onset,9.086999999999998,10.365374999999998,8.713125,11.322104166666668,10.495979166666665,9.591479166666666,8.208625,11.713125,9.83475,9.391499999999999,9.748229166666665,9.104124999999998,9.365374999999998,9.234749999999998,8.617604166666666,10.460854166666666
Audio8 Onset,10.035583333333332,11.261708333333333,9.435583333333334,12.6184375,11.218437499999997,11.1139375,9.504958333333333,13.340083333333334,10.757208333333333,11.9229375,11.0445625,10.852708333333332,11.340083333333334,10.157208333333331,9.6616875,12.087812499999998
Audio Length,11.410291666666666,13.193145833333332,11.758041666666667,13.340895833333333,12.79314583333333,12.540895833333334,11.627416666666667,14.036416666666666,12.427416666666666,13.471520833333333,12.993145833333333,12.227416666666665,13.584166666666667,12.027416666666667,11.836395833333333,13.862520833333331
