,Sequence1 Audio Onsets,Sequence2 Audio Onsets,Sequence3 Audio Onset,Sequence4 Audio Onsets,Sequence5 Audio Onsets,Sequence6 Audio Onsets,Sequence7 Audio Onset,Sequence8 Audio Onsets,Sequence9 Audio Onsets,Sequence10 Audio Onsets,Sequence11 Audio Onset,Sequence12 Audio Onsets,Sequence13 Audio Onsets,Sequence14 Audio Onsets,Sequence15 Audio Onset,Sequence16 Audio Onsets
Audio1 Onset,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Audio2 Onset,2.5530625,2.248583333333333,1.3530625,1.900833333333333,1.9791875,2.9530625,1.3791875,1.648583333333333,2.300833333333333,2.126958333333333,1.500833333333333,1.596333333333333,1.996333333333333,2.9530625,1.700833333333333,1.7098125
Audio3 Onset,4.501645833333333,4.301645833333334,2.83225,3.7800208333333334,4.327770833333333,3.7538958333333334,2.527770833333333,3.9016458333333333,3.7538958333333334,4.406145833333333,3.580020833333333,3.292666666666666,3.4493958333333334,3.649395833333333,3.3800208333333335,3.536770833333333
Audio4 Onset,5.850229166666665,5.180833333333333,3.780833333333333,4.789833333333333,6.537583333333333,5.902479166666667,4.554729166666666,5.050229166666666,4.650229166666667,5.459208333333334,5.433083333333333,5.119624999999999,5.050229166666667,5.059208333333333,5.276354166666667,5.015958333333334
Audio5 Onset,6.703291666666665,6.181666666666667,5.407791666666665,5.842895833333333,8.364541666666666,7.9816666666666665,6.807791666666667,7.277187499999998,6.929416666666667,7.512270833333333,7.286145833333333,7.520458333333332,7.103291666666666,5.860041666666667,7.086166666666666,7.312291666666667
Audio6 Onset,7.713104166666666,8.434729166666667,6.156374999999999,6.669854166666667,10.017604166666667,10.408625,7.660854166666667,8.278020833333333,7.956375,9.408604166666667,8.782479166666667,9.999645833333332,9.399625,7.5131041666666665,8.513125,8.565354166666667
Audio7 Onset,9.992291666666665,9.4616875,7.009437499999999,8.2184375,12.070666666666666,11.6616875,9.2616875,10.278854166666665,9.7661875,10.1049375,10.6094375,10.852708333333332,10.2788125,9.4094375,10.9661875,10.5661875
Audio8 Onset,11.81925,11.8715,9.61925,9.167020833333334,12.8715,14.010270833333333,10.4715,11.288666666666666,10.61925,11.705770833333334,12.21925,12.705770833333334,12.688625,10.636395833333333,13.41925,12.21925
Audio Length,12.620083333333334,14.220083333333333,12.020083333333334,11.620083333333334,15.020083333333334,16.020083333333332,12.820083333333333,13.167854166666666,11.515583333333334,14.315583333333333,12.915583333333334,14.715583333333333,14.515583333333334,11.915583333333334,15.115583333333333,13.115583333333333
