,Sequence1 Audio Onsets,Sequence2 Audio Onsets,Sequence3 Audio Onset,Sequence4 Audio Onsets,Sequence5 Audio Onsets,Sequence6 Audio Onsets,Sequence7 Audio Onset,Sequence8 Audio Onsets,Sequence9 Audio Onsets,Sequence10 Audio Onsets,Sequence11 Audio Onset,Sequence12 Audio Onsets,Sequence13 Audio Onsets,Sequence14 Audio Onsets,Sequence15 Audio Onset,Sequence16 Audio Onsets
Audio1 Onset,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Audio2 Onset,1.944083333333333,2.544083333333333,1.596333333333333,1.3530625,2.126958333333333,2.1530625,1.344083333333333,2.3530625,1.9359375,1.5791875,2.126958333333333,2.8747083333333334,2.2575625,1.9530625,2.5530625,2.6747083333333332
Audio3 Onset,2.814291666666666,4.318791666666666,2.623291666666666,3.789,2.901666666666666,4.789,3.7800208333333334,4.153895833333333,3.9628958333333335,2.606145833333333,3.980020833333333,4.432270833333333,4.110625,4.23225,4.589,3.449416666666666
Audio4 Onset,4.188999999999999,5.9457499999999985,4.893499999999999,5.363708333333333,3.754729166666666,5.459208333333334,6.033083333333333,5.328604166666667,6.520458333333333,3.8420833333333335,6.537583333333333,5.606979166666667,5.8853333333333335,5.406958333333334,5.615958333333333,4.728604166666666
Audio5 Onset,5.189833333333332,7.981687499999999,5.929437499999999,7.338416666666666,5.555562499999999,6.355541666666666,7.207791666666667,7.3033125,8.973520833333334,5.616791666666667,8.216770833333333,6.5294375,7.860041666666667,7.129416666666667,7.790666666666667,6.086166666666666
Audio6 Onset,7.425770833333332,9.851895833333332,7.808624999999998,8.1825,7.625770833333332,8.278,8.43475,9.347395833333334,10.948229166666666,6.3915,9.391479166666667,8.956395833333334,8.5825,9.765354166666667,9.669854166666667,6.860875
Audio7 Onset,8.852729166666666,10.678854166666666,9.6616875,9.678833333333333,9.704958333333332,10.7571875,9.609458333333333,10.722104166666666,12.1229375,8.566208333333334,11.7661875,9.931104166666668,10.2616875,10.722916666666666,10.4445625,9.2968125
Audio8 Onset,11.2796875,12.958041666666666,11.488645833333333,11.601291666666667,11.001291666666667,12.958020833333334,11.731916666666667,12.2445625,14.045395833333334,10.488666666666667,12.802125,11.367041666666667,11.036395833333334,11.497625,11.219270833333333,11.323770833333333
Audio Length,11.976020833333333,13.758875,13.611104166666667,14.02825,13.637229166666666,14.184979166666666,13.93275,14.0805,15.020104166666666,13.046229166666667,13.924583333333333,13.820104166666667,13.263354166666666,12.324583333333333,12.376833333333334,13.246229166666666
