,Sequence1 Audio Onsets,Sequence2 Audio Onsets,Sequence3 Audio Onset,Sequence4 Audio Onsets,Sequence5 Audio Onsets,Sequence6 Audio Onsets,Sequence7 Audio Onset,Sequence8 Audio Onsets,Sequence9 Audio Onsets,Sequence10 Audio Onsets,Sequence11 Audio Onset,Sequence12 Audio Onsets,Sequence13 Audio Onsets,Sequence14 Audio Onsets,Sequence15 Audio Onset,Sequence16 Audio Onsets
Audio1 Onset,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Audio2 Onset,2.517979166666667,1.4485833333333331,1.926958333333333,2.9791875,3.0575625,1.222458333333333,1.326958333333333,1.326958333333333,1.6224583333333331,2.3702083333333333,1.570208333333333,1.1440833333333331,1.5791875,2.422458333333333,1.6836875,2.6836875
Audio3 Onset,3.5449375,2.2665625,4.310645833333333,4.197166666666667,4.684520833333333,3.649416666666666,3.249416666666666,3.075541666666666,3.4061458333333334,4.380020833333333,3.771041666666666,2.727770833333333,3.023270833333333,4.666541666666666,3.8061458333333333,4.553895833333334
Audio4 Onset,5.171895833333333,3.4935208333333327,6.085354166666667,5.624125,6.233104166666665,5.424124999999999,4.6241249999999985,4.354729166666666,5.406979166666667,5.624104166666666,6.0151249999999985,4.850229166666666,5.171854166666666,6.545729166666667,5.554729166666666,6.597979166666667
Audio5 Onset,6.294354166666666,5.7204791666666654,7.303333333333334,7.294333333333333,7.407812499999999,6.0421041666666655,6.851083333333331,6.398812499999999,6.886166666666667,8.007791666666666,8.4943125,6.451062499999999,6.181666666666667,9.129416666666666,7.5555625,7.5465625
Audio6 Onset,7.773541666666666,7.399666666666666,9.373541666666666,9.669041666666667,8.234770833333332,6.686187499999999,8.330270833333332,8.756374999999998,8.43475,9.486979166666666,9.416770833333333,8.060875,8.365354166666666,10.339229166666666,9.599645833333334,9.147395833333333
Audio7 Onset,9.54825,8.774375,11.496,11.852729166666666,9.313958333333332,7.634770833333332,9.887833333333331,11.3139375,10.4445625,10.4094375,10.460854166666666,8.931083333333332,10.6878125,12.1833125,10.243729166666666,11.026583333333333
Audio8 Onset,10.496833333333331,9.801333333333332,13.2535625,13.2013125,10.036416666666666,9.313958333333332,10.505812499999998,12.836395833333333,12.688645833333334,12.158020833333333,11.470666666666666,10.279666666666666,11.888645833333333,13.453520833333334,12.5139375,13.349041666666666
Audio Length,11.567041666666665,12.385020833333334,15.480520833333333,15.358875,11.4805,10.340916666666665,11.489499999999998,13.654375,13.558854166666666,13.958854166666667,13.454354166666667,12.52375,12.758854166666667,14.854354166666667,14.32375,15.758854166666667
