,Sequence1 Audio Onsets,Sequence2 Audio Onsets,Sequence3 Audio Onset,Sequence4 Audio Onsets,Sequence5 Audio Onsets,Sequence6 Audio Onsets,Sequence7 Audio Onset,Sequence8 Audio Onsets,Sequence9 Audio Onsets,Sequence10 Audio Onsets,Sequence11 Audio Onset,Sequence12 Audio Onsets,Sequence13 Audio Onsets,Sequence14 Audio Onsets,Sequence15 Audio Onset,Sequence16 Audio Onsets
Audio1 Onset,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Audio2 Onset,1.8575625,1.170208333333333,2.596333333333333,2.1791875,1.900833333333333,2.396333333333333,2.8404166666666666,1.7791875,2.9187916666666704,2.526958333333333,1.300833333333333,2.744083333333333,1.9791875,2.2314375,2.2575625,3.11879166666667
Audio3 Onset,4.467375,2.797166666666666,4.266541666666666,3.3800208333333335,3.24125,3.606145833333333,4.84125,4.180020833333334,4.362875000000003,4.006145833333333,2.101666666666666,3.971041666666666,4.006145833333333,4.110625,3.7016458333333335,5.19797916666667
Audio4 Onset,5.694333333333334,3.754729166666666,6.719604166666667,4.989833333333333,4.4510625,5.8853333333333335,6.3988125,6.5204375,5.8420625000000035,6.224937500000004,2.980854166666666,5.424104166666666,5.963708333333333,6.311458333333333,5.197979166666666,7.398812500000004
Audio5 Onset,6.973520833333334,6.0951458333333335,7.9636875,7.069020833333333,5.947395833333333,6.886166666666667,7.042895833333334,8.878,7.642895833333337,8.269020833333338,4.024937499999999,8.042895833333336,7.616770833333334,7.938416666666667,6.3988125,9.851875000000003
Audio6 Onset,8.531083333333333,7.991479166666666,9.5735,8.495979166666666,7.3743541666666665,8.687,9.000458333333333,9.548208333333333,9.895958333333336,10.36535416666667,4.721270833333332,9.44372916666667,9.635562500000004,9.417604166666667,7.225770833333334,10.695958333333337
Audio7 Onset,10.427416666666666,8.8355625,11.200458333333334,9.3400625,9.453541666666666,10.4445625,10.001291666666667,10.549041666666668,11.922916666666671,12.89679166666667,6.148229166666664,10.57516666666667,12.167000000000005,11.3139375,8.444562500000004,12.09679166666667
Audio8 Onset,11.42825,10.836395833333333,12.558020833333334,11.540895833333334,10.306604166666666,11.314770833333334,12.02825,12.628229166666667,13.419250000000005,15.297625000000005,7.9670208333333346,12.254354166666669,12.967833333333338,13.332729166666669,10.645395833333337,14.523750000000003
Audio Length,13.968666666666667,12.846208333333333,14.958854166666667,13.6813125,12.5074375,12.141729166666666,13.524583333333334,14.6290625,14.750687500000005,17.550687500000006,9.698458333333335,14.455187500000003,14.247020833333337,15.585791666666669,11.976833333333339,16.4551875
