,Sequence1 Audio Onsets,Sequence2 Audio Onsets,Sequence3 Audio Onset,Sequence4 Audio Onsets,Sequence5 Audio Onsets,Sequence6 Audio Onsets,Sequence7 Audio Onset,Sequence8 Audio Onsets,Sequence9 Audio Onsets,Sequence10 Audio Onsets,Sequence11 Audio Onset,Sequence12 Audio Onsets,Sequence13 Audio Onsets,Sequence14 Audio Onsets,Sequence15 Audio Onset,Sequence16 Audio Onsets
Audio1 Onset,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Audio2 Onset,2.5791875,3.1098125,2.7791875,2.8224583333333335,1.7098125,2.7791875,2.9791875,2.9791875,2.3791875,2.8224583333333335,2.622458333333333,2.048583333333333,1.726958333333333,1.7791875,2.7791875,2.2053125
Audio3 Onset,3.2493958333333333,4.815125,4.3538958333333335,5.092666666666666,2.484520833333333,4.449395833333333,5.2845,4.953895833333333,3.1800208333333333,5.171041666666666,3.449416666666666,3.5277708333333333,2.606145833333333,2.6845,4.501645833333333,3.553895833333333
Audio4 Onset,5.024104166666667,6.2943125,6.033083333333333,6.267375,3.406979166666666,6.154708333333334,6.1636875,6.624104166666666,3.9024791666666667,6.197999999999999,5.459229166666666,4.850229166666667,4.528604166666666,4.206958333333334,6.4502291666666665,5.954729166666666
Audio5 Onset,5.7465625,7.616770833333334,6.903291666666667,8.1726875,4.929437499999999,7.329416666666667,7.5735,8.9465625,5.112291666666667,8.677187499999999,7.607812499999999,7.129416666666667,5.5384166666666665,5.4167708333333335,8.4771875,7.677187499999999
Audio6 Onset,7.251875,8.695958333333333,9.313104166666667,10.251875,6.608624999999999,9.451875,9.695958333333333,10.469020833333333,7.617604166666666,10.199645833333332,8.913124999999999,8.451875,7.287,7.565354166666666,9.7825,10.104145833333332
Audio7 Onset,8.9310625,9.566166666666666,11.2355625,11.9310625,7.878833333333332,11.574333333333334,10.966166666666666,11.339229166666666,9.896791666666667,11.000479166666667,9.635583333333333,9.652708333333333,8.7661875,9.3661875,11.304958333333333,11.983333333333333
Audio8 Onset,9.653520833333333,10.888625,13.358020833333333,14.053520833333334,9.184145833333332,13.984145833333333,12.540875,12.4616875,11.92375,12.305791666666666,10.836416666666665,10.479666666666667,10.0715,11.488645833333333,13.714770833333333,14.105791666666667
Audio Length,10.375979166666667,12.263333333333334,15.263333333333334,15.263333333333334,10.063333333333333,15.663333333333334,14.863333333333333,13.8715,14.272333333333334,14.784979166666666,11.715604166666667,11.584979166666667,11.872333333333334,13.515604166666666,14.515604166666666,15.784979166666666
