,Sequence1 Audio Onsets,Sequence2 Audio Onsets,Sequence3 Audio Onset,Sequence4 Audio Onsets,Sequence5 Audio Onsets,Sequence6 Audio Onsets,Sequence7 Audio Onset,Sequence8 Audio Onsets,Sequence9 Audio Onsets,Sequence10 Audio Onsets,Sequence11 Audio Onset,Sequence12 Audio Onsets,Sequence13 Audio Onsets,Sequence14 Audio Onsets,Sequence15 Audio Onset,Sequence16 Audio Onsets
Audio1 Onset,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Audio2 Onset,1.8575625,1.822458333333333,2.8224583333333335,2.1530625,2.4053125,2.517979166666667,2.3530625,2.2575625,2.8224583333333335,2.422458333333333,2.0224583333333332,2.300833333333333,2.7530625,1.8053125,1.222458333333333,1.5530625
Audio3 Onset,3.3800208333333335,3.144916666666666,4.518791666666667,3.806125,3.5277708333333333,4.8404375,4.371041666666668,3.875541666666667,5.327770833333333,4.327770833333333,2.927770833333333,3.1538958333333333,3.858375,3.710625,2.927770833333333,3.0755208333333335
Audio4 Onset,4.8853333333333335,5.128604166666666,6.64125,4.528583333333334,5.050229166666667,5.762895833333333,5.6935,5.998,7.050229166666667,5.850229166666667,5.224104166666667,4.459208333333334,6.2592083333333335,5.433083333333333,4.5808333333333335,5.5808333333333335
Audio5 Onset,6.6077916666666665,7.051062499999999,7.763708333333334,6.851041666666666,7.433916666666667,6.859229166666666,7.6771875,7.0510625,7.7726875,6.9726875,6.529416666666667,5.581666666666667,8.381666666666666,7.155541666666666,6.077166666666667,7.703291666666667
Audio6 Onset,8.991479166666666,8.947395833333331,9.3816875,9.208604166666667,8.356375,9.042916666666667,9.999645833333334,8.373520833333334,8.573520833333333,9.269020833333334,7.782479166666667,7.704125,9.104125,8.756375,8.199625,9.199625
Audio7 Onset,9.7139375,11.052708333333333,11.33925,10.713916666666666,9.7139375,10.495979166666666,11.722104166666666,10.695979166666667,10.269854166666667,10.869854166666666,8.7833125,9.2094375,10.7571875,9.478833333333334,10.2526875,10.522083333333333
Audio8 Onset,11.731916666666667,12.505770833333333,13.9229375,12.731895833333333,11.131916666666667,13.053541666666666,14.279666666666667,12.201291666666666,12.122916666666667,11.775166666666667,9.905770833333333,11.2625,11.853520833333333,11.131895833333333,12.558,11.322916666666666
Audio Length,13.854375,13.828229166666667,14.645395833333334,13.628229166666667,12.42825,15.558854166666666,16.384979166666668,14.054354166666666,14.575979166666666,13.828229166666667,11.158833333333334,12.958833333333333,13.758833333333333,12.428229166666666,13.358833333333333,13.375979166666667
