,Sequence1 Audio Onsets,Sequence2 Audio Onsets,Sequence3 Audio Onset,Sequence4 Audio Onsets,Sequence5 Audio Onsets,Sequence6 Audio Onsets,Sequence7 Audio Onset,Sequence8 Audio Onsets,Sequence9 Audio Onsets,Sequence10 Audio Onsets,Sequence11 Audio Onset,Sequence12 Audio Onsets,Sequence13 Audio Onsets,Sequence14 Audio Onsets,Sequence15 Audio Onset,Sequence16 Audio Onsets
Audio1 Onset,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Audio2 Onset,2.14491666666667,2.7881666666666667,2.8485833333333335,2.170208333333333,1.370208333333333,2.300833333333333,1.370208333333333,2.648583333333333,1.822458333333333,1.848583333333333,2.126958333333333,2.770208333333333,2.048583333333333,1.422458333333333,2.048583333333333,1.926958333333333
Audio3 Onset,3.233083333333337,5.093479166666667,4.753895833333333,3.240416666666666,2.7187916666666663,3.771041666666666,3.658375,4.449416666666666,3.423291666666666,2.875541666666666,4.249416666666666,3.5710416666666664,3.171041666666666,3.249416666666666,3.475541666666666,4.571875000000003
Audio4 Onset,4.98166666666667,6.4943125,6.7024791666666665,5.285333333333336,5.363708333333336,5.415958333333336,5.859208333333333,5.6943333333333355,5.371874999999998,4.197999999999999,6.519624999999999,5.1979999999999995,4.597999999999999,5.197999999999999,5.345749999999999,6.094333333333336
Audio5 Onset,6.086979166666669,8.895145833333334,8.7033125,6.486166666666669,6.564541666666669,6.164541666666669,7.460041666666666,8.382500000000002,6.042083333333332,6.546583333333331,8.546583333333333,6.642916666666669,6.746583333333331,6.868208333333332,6.9906666666666695,7.895166666666669
Audio6 Onset,6.887812500000003,11.165354166666667,9.973520833333334,7.687000000000002,8.913125000000003,7.365375000000002,8.565354166666667,9.183333333333335,7.990666666666665,7.773541666666664,9.895166666666665,7.869875000000002,9.3915,8.295166666666665,9.217625000000002,9.765375000000002
Audio7 Onset,8.636395833333335,12.0355625,11.174354166666667,9.435583333333335,10.583333333333336,8.713958333333336,10.6355625,9.853541666666668,10.435583333333335,9.618458333333335,11.540083333333335,9.992333333333336,11.261708333333333,10.140083333333335,11.418458333333335,12.113958333333336
Audio8 Onset,9.706604166666668,14.480479166666669,11.8445625,11.78416666666667,11.871500000000003,10.802125000000002,12.68047916666667,12.202125000000002,12.06254166666667,10.688666666666668,13.54091666666667,10.94091666666667,12.662541666666666,11.088666666666668,13.567041666666668,13.66254166666667
Audio Length,11.107437500000003,16.2290625,13.732729166666667,14.272333333333336,14.072333333333336,13.072333333333336,13.629062500000002,14.072333333333336,13.889500000000002,11.4895,15.689500000000002,11.889500000000002,14.4895,13.289500000000002,14.889500000000002,15.489500000000003
