,Sequence1 Audio Onsets,Sequence2 Audio Onsets,Sequence3 Audio Onset,Sequence4 Audio Onsets,Sequence5 Audio Onsets,Sequence6 Audio Onsets,Sequence7 Audio Onset,Sequence8 Audio Onsets,Sequence9 Audio Onsets,Sequence10 Audio Onsets,Sequence11 Audio Onset,Sequence12 Audio Onsets,Sequence13 Audio Onsets,Sequence14 Audio Onsets,Sequence15 Audio Onset,Sequence16 Audio Onsets
Audio1 Onset,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Audio2 Onset,2.4053125,2.744083333333333,1.674708333333333,2.744083333333333,2.4053125,2.2836875,2.8747083333333334,1.248583333333333,1.300833333333333,2.7530625,1.526958333333333,2.622458333333333,2.8314375,2.2314375,2.700833333333333,2.5530625
Audio3 Onset,4.032270833333333,3.692666666666666,3.7277708333333335,4.0493958333333335,4.527770833333333,4.432270833333333,3.7187916666666667,2.8322708333333333,2.553895833333333,5.180020833333333,3.101666666666666,4.049416666666666,3.858395833333333,4.0322708333333335,4.153895833333333,3.927770833333333
Audio4 Onset,5.076354166666666,5.267374999999999,6.0763541666666665,5.197979166666666,6.0763541666666665,6.8069791666666655,4.6935,4.215958333333333,4.180854166666666,6.363708333333333,5.633104166666667,4.980854166666666,4.885354166666666,6.059229166666666,6.3808541666666665,5.302479166666667
Audio5 Onset,6.824937499999999,7.251062499999999,8.181666666666667,7.781666666666666,7.929416666666667,8.460041666666665,5.9988125,5.469020833333333,6.303312499999999,7.964541666666666,7.2861666666666665,6.555562499999999,7.060062499999999,8.2339375,7.512291666666667,7.7294375
Audio6 Onset,7.799645833333332,8.504124999999998,9.556375,8.504125,10.313104166666667,9.687,7.5825,6.113104166666667,7.234749999999999,9.495979166666666,9.287,8.008624999999999,8.860895833333332,9.765375,8.43475,9.051895833333333
Audio7 Onset,8.852708333333332,10.609437499999999,12.1400625,9.731083333333334,11.3571875,11.331083333333334,8.931083333333333,7.8616875,9.609458333333333,10.549041666666668,10.609458333333333,10.035583333333332,9.583354166666666,10.487833333333333,10.609458333333333,10.374354166666667
Audio8 Onset,9.705770833333332,12.33189583333333,13.184145833333334,11.505791666666667,13.21025,13.862520833333333,10.314770833333334,8.984145833333333,10.740895833333331,12.376,11.436416666666666,11.767020833333333,12.167041666666666,12.540895833333334,11.436416666666666,11.505791666666667
Audio Length,12.289458333333334,13.706604166666665,14.967833333333333,12.637229166666666,14.237208333333333,15.567833333333333,12.367833333333333,10.037208333333334,12.915604166666665,14.098458333333333,12.611125,13.967854166666667,13.820104166666667,13.793958333333334,13.411125,12.706625
