,Sequence1 Audio Onsets,Sequence2 Audio Onsets,Sequence3 Audio Onset,Sequence4 Audio Onsets,Sequence5 Audio Onsets,Sequence6 Audio Onsets,Sequence7 Audio Onset,Sequence8 Audio Onsets,Sequence9 Audio Onsets,Sequence10 Audio Onsets,Sequence11 Audio Onset,Sequence12 Audio Onsets,Sequence13 Audio Onsets,Sequence14 Audio Onsets,Sequence15 Audio Onset,Sequence16 Audio Onsets
Audio1 Onset,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Audio2 Onset,2.8485833333333335,2.3269583333333332,1.4053125,1.926958333333333,1.8053125,1.4053125,1.326958333333333,1.648583333333333,3.1098125,2.9269583333333333,2.5098125,1.6314375,1.526958333333333,2.500833333333333,2.526958333333333,2.9269583333333333
Audio3 Onset,4.632270833333333,3.649416666666666,3.73675,3.753916666666666,3.710625,2.927770833333333,2.475541666666666,3.953895833333333,4.710645833333333,4.275541666666666,3.9367708333333327,3.0322708333333335,3.249416666666666,4.144916666666666,3.771041666666666,4.371041666666667
Audio4 Onset,5.459229166666666,4.980854166666666,4.963708333333333,5.659229166666667,5.937583333333333,5.511458333333334,4.459229166666666,5.659208333333333,5.633104166666667,6.076374999999999,4.763729166666665,5.242083333333333,4.397999999999999,6.467374999999999,5.302479166666666,6.780854166666667
Audio5 Onset,7.364541666666667,6.329437499999999,5.869020833333333,7.764541666666666,6.921270833333334,6.842895833333333,6.0861874999999985,7.781666666666666,6.4771875,7.320458333333332,5.5123124999999975,6.269041666666666,6.146583333333331,7.398812499999999,6.303312499999999,8.2078125
Audio6 Onset,8.695979166666667,7.3131249999999985,8.017604166666667,9.487,9.348229166666666,9.069854166666667,8.408645833333333,8.53025,8.425770833333333,8.530270833333333,7.113145833333331,7.913125,8.442916666666664,8.547395833333333,7.599645833333332,9.730270833333334
Audio7 Onset,10.2184375,9.140083333333331,8.9400625,11.0184375,10.0968125,10.975166666666667,10.513958333333331,10.8355625,10.757208333333333,10.861708333333333,8.235604166666665,9.235583333333333,10.286999999999997,10.843729166666666,8.348229166666666,12.061708333333334
Audio8 Onset,12.32375,11.488666666666667,11.088645833333333,11.967020833333333,12.245395833333333,13.12375,12.419270833333334,11.81925,11.584166666666667,12.758041666666664,9.531937499999998,10.531916666666667,12.418437499999998,12.792312499999998,10.158041666666666,14.410291666666666
Audio Length,14.150708333333334,12.393979166666666,11.915604166666666,13.915604166666666,14.367854166666667,15.350708333333333,13.750708333333334,14.246208333333334,13.53275,13.906624999999998,10.68052083333333,11.4805,14.845395833333331,14.602124999999997,11.4805,15.906625
