audioLen_1,audioLen_2,audioLen_3,audioLen_4,audioLen_5,audioLen_6,audioLen_7,audioLen_8
0.7314375,0.7575625,0.600833333333333,1.09714583333333,0.6791875,0.574708333333333,0.888166666666667,0.8098125
0.7314375,0.600833333333333,0.8098125,0.574708333333333,0.6791875,0.888166666666667,1.09714583333333,0.7575625
1.09714583333333,0.7575625,0.574708333333333,0.888166666666667,0.8098125,0.6791875,0.7314375,0.600833333333333
0.888166666666667,0.6791875,0.574708333333333,0.600833333333333,0.7314375,0.7575625,0.8098125,1.09714583333333
0.8098125,0.6791875,0.574708333333333,0.600833333333333,0.888166666666667,1.09714583333333,0.7575625,0.7314375
1.09714583333333,0.574708333333333,0.7314375,0.6791875,0.7575625,0.600833333333333,0.888166666666667,0.8098125
0.8098125,1.09714583333333,0.6791875,0.7314375,0.574708333333333,0.7575625,0.600833333333333,0.888166666666667
0.574708333333333,0.6791875,1.09714583333333,0.888166666666667,0.8098125,0.7575625,0.7575625,0.600833333333333
1.09714583333333,0.574708333333333,0.6791875,0.626958333333333,0.574708333333333,0.600833333333333,0.574708333333333,0.574708333333333
0.600833333333333,1.09714583333333,0.574708333333333,0.574708333333333,0.626958333333333,0.600833333333333,0.574708333333333,0.6791875
0.600833333333333,0.6791875,0.574708333333333,0.626958333333333,0.574708333333333,0.574708333333333,0.574708333333333,1.09714583333333
0.6791875,0.626958333333333,1.09714583333333,0.600833333333333,0.574708333333333,0.600833333333333,0.574708333333333,0.574708333333333
0.6791875,0.574708333333333,0.574708333333333,0.600833333333333,0.600833333333333,0.574708333333333,1.09714583333333,0.626958333333333
0.6791875,1.09714583333333,0.626958333333333,0.574708333333333,0.600833333333333,0.600833333333333,0.574708333333333,0.574708333333333
0.600833333333333,0.574708333333333,0.574708333333333,1.09714583333333,0.6791875,0.626958333333333,0.574708333333333,0.600833333333333
0.626958333333333,0.574708333333333,0.574708333333333,0.6791875,0.600833333333333,0.574708333333333,0.574708333333333,1.09714583333333
