,Sequence1 Audio Onsets,Sequence2 Audio Onsets,Sequence3 Audio Onset,Sequence4 Audio Onsets,Sequence5 Audio Onsets,Sequence6 Audio Onsets,Sequence7 Audio Onset,Sequence8 Audio Onsets
Audio1 Onset,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Audio2 Onset,2.596333333333333,1.822458333333333,1.196333333333333,2.2053125,1.422458333333333,2.300833333333333,1.7530625,2.4053125
Audio3 Onset,3.797166666666666,2.518791666666666,2.501645833333333,3.589,2.544916666666666,4.623291666666666,2.8755208333333333,3.910625
Audio4 Onset,5.7547291666666665,4.502479166666666,4.154708333333334,4.311458333333333,3.8673749999999987,5.745749999999998,4.7718541666666665,6.311458333333333
Audio5 Onset,6.4771875,6.024937499999999,5.955541666666667,5.9294375,5.468208333333332,7.642083333333332,6.9465625,7.033916666666666
Audio6 Onset,7.695166666666666,8.078,7.22575,7.999645833333333,7.042916666666666,8.947395833333331,8.399625,8.686979166666667
Audio7 Onset,8.948229166666666,10.000458333333333,9.243729166666666,9.322104166666668,9.348229166666666,10.948229166666666,10.600458333333334,10.0616875
Audio8 Onset,10.053541666666666,11.801291666666666,11.401291666666667,10.1229375,10.844562499999999,13.001291666666667,12.522916666666667,11.584145833333332
Audio Length,10.976,12.602125,13.72375,11.323770833333333,13.297625,13.776,13.245375,13.584979166666667
