,Sequence1 Audio Onsets,Sequence2 Audio Onsets,Sequence3 Audio Onset,Sequence4 Audio Onsets,Sequence5 Audio Onsets,Sequence6 Audio Onsets,Sequence7 Audio Onset,Sequence8 Audio Onsets
Audio1 Onset,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Audio2 Onset,1.7791875,2.596333333333333,1.7963333333333331,2.796333333333333,2.726958333333333,2.222458333333333,2.222458333333333,2.526958333333333
Audio3 Onset,3.927770833333333,4.397166666666666,2.623291666666666,5.144916666666666,4.023291666666666,3.1016458333333334,4.118791666666666,3.606145833333333
Audio4 Onset,5.224104166666667,6.024124999999999,3.719624999999999,6.745749999999998,5.067374999999998,4.197979166666666,5.815124999999999,4.954729166666666
Audio5 Onset,7.6510625,6.9204583333333325,4.798812499999999,8.398812499999998,6.494333333333332,5.6249375,7.442083333333332,6.651062499999999
Audio6 Onset,8.573520833333333,9.173520833333333,5.721270833333332,9.695145833333331,7.190666666666665,7.851895833333334,8.886166666666666,8.878020833333332
Audio7 Onset,9.669854166666667,10.922104166666665,6.817604166666666,12.122104166666666,8.217624999999998,8.548229166666667,9.956375,9.522104166666665
Audio8 Onset,10.5661875,12.349062499999997,8.270666666666665,13.4445625,10.487833333333333,9.2184375,11.852708333333334,11.8184375
Audio Length,11.567020833333334,14.028249999999998,9.071499999999999,14.340895833333333,12.810291666666664,10.062520833333334,12.879666666666667,13.740895833333333
