,Sequence1 Audio Onsets,Sequence2 Audio Onsets,Sequence3 Audio Onset,Sequence4 Audio Onsets,Sequence5 Audio Onsets,Sequence6 Audio Onsets,Sequence7 Audio Onset,Sequence8 Audio Onsets
Audio1 Onset,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Audio2 Onset,2.8053125,2.1098125,2.8485833333333335,2.8053125,2.300833333333333,2.4053125,2.6314375,2.126958333333333
Audio3 Onset,4.580020833333333,2.8322708333333333,5.458395833333333,4.180020833333334,3.049416666666666,4.353895833333333,3.6583958333333326,3.449416666666666
Audio4 Onset,6.050229166666667,4.137583333333334,6.980854166666667,5.459208333333334,4.354729166666666,6.233083333333333,5.215958333333333,5.206979166666666
Audio5 Onset,6.9726875,5.086166666666666,8.5555625,6.938395833333334,5.833916666666667,7.860041666666667,6.9645416666666655,6.512291666666667
Audio6 Onset,9.121270833333334,6.165354166666667,10.060875,7.608604166666667,8.165354166666667,9.617604166666666,9.165375,8.243729166666666
Audio7 Onset,11.000458333333333,7.444541666666667,12.5923125,8.713916666666666,8.9923125,10.949041666666666,10.070687499999998,9.7661875
Audio8 Onset,12.505770833333333,8.767,14.0715,11.0625,9.949875,13.028229166666666,12.393145833333334,11.914770833333334
Audio Length,14.237208333333333,9.437208333333333,15.1768125,13.6723125,11.0290625,13.9506875,14.472333333333333,14.193958333333333
