,Sequence1 Audio Onsets,Sequence2 Audio Onsets,Sequence3 Audio Onset,Sequence4 Audio Onsets,Sequence5 Audio Onsets,Sequence6 Audio Onsets,Sequence7 Audio Onset,Sequence8 Audio Onsets
Audio1 Onset,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Audio2 Onset,3.14491666666667,2.8485833333333335,2.188166666666667,2.526958333333333,1.726958333333333,1.926958333333333,2.526958333333333,2.8485833333333335
Audio3 Onset,5.5457500000000035,5.118791666666667,4.693479166666667,4.475541666666666,2.553916666666666,3.275541666666666,4.475541666666666,4.275541666666666
Audio4 Onset,6.494333333333337,6.563708333333337,6.9204375,6.476374999999999,3.302499999999999,5.302499999999998,5.702499999999999,6.024124999999999
Audio5 Onset,8.76454166666667,8.96454166666667,9.321270833333333,7.981687499999999,5.372708333333332,7.372708333333332,7.651083333333332,7.2249583333333325
Audio6 Onset,10.565375000000003,11.469854166666671,11.069854166666667,9.651895833333333,7.373541666666665,8.373541666666666,9.373541666666666,9.251916666666665
Audio7 Onset,11.392333333333335,13.070687500000005,11.8184375,11.096812500000002,8.522124999999999,10.000499999999999,10.243749999999999,10.374374999999999
Audio8 Onset,12.462541666666668,15.297645833333338,13.888645833333333,13.097645833333337,10.949083333333334,11.549083333333334,11.270708333333333,12.001333333333331
Audio Length,14.16785416666667,16.16785416666667,16.158854166666668,13.76785416666667,11.671541666666666,13.271541666666666,12.871541666666667,13.871541666666664
