,Sequence1 Audio Onsets,Sequence2 Audio Onsets,Sequence3 Audio Onset,Sequence4 Audio Onsets,Sequence5 Audio Onsets,Sequence6 Audio Onsets,Sequence7 Audio Onset,Sequence8 Audio Onsets
Audio1 Onset,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Audio2 Onset,1.726958333333333,1.770208333333333,1.5530625,2.274708333333333,2.222458333333333,2.622458333333333,1.6224583333333331,2.1791875
Audio3 Onset,3.849416666666666,3.8061458333333333,2.989,4.301666666666666,4.058395833333333,4.797166666666666,2.597166666666666,4.206145833333332
Audio4 Onset,5.476374999999999,4.780854166666667,3.8681875,6.337604166666667,5.633104166666667,6.024124999999999,5.233104166666666,5.728604166666665
Audio5 Onset,6.277208333333332,6.6771875,5.695145833333333,8.5816875,7.486166666666667,7.903312499999998,7.007812499999999,8.1033125
Audio6 Onset,7.173541666666665,7.904145833333334,7.669854166666667,9.63475,9.643729166666667,9.756374999999998,8.530270833333333,9.130270833333332
Audio7 Onset,9.095999999999998,10.383333333333333,9.1661875,11.504958333333333,11.0184375,11.5923125,10.487833333333333,9.852729166666666
Audio8 Onset,10.9319375,11.636395833333333,10.488645833333333,12.601291666666667,12.793145833333334,13.714770833333333,12.140895833333333,10.549062499999998
Audio Length,12.167875,13.663354166666666,12.132729166666667,13.52375,14.220104166666667,14.941729166666667,13.915604166666666,11.585
