isLeftKeyPress,keyPressTime
0,1.3774098
0,1.1180271
1,1.1185053
0,1.120753
0,1.1190248
0,1.1196159
0,0.5601499
0,1.1186913
0,1.1702178
1,1.1687991
0,1.169544
1,1.4737367
0,0.7634577
0,0.915576
1,0.8157986
0,0.1531973
0,0.9659311
0,0.8647423
0,1.1189457
0,1.0687875
1,0.8141509
0,0.915012
0,0.9157556
0,0.8646108
0,1.119242
0,1.0173781
0,1.0678356
0,1.0711118
0,1.1193751
1,1.0176388
0,0.7625075
0,1.120728
0,1.0173001
0,1.0675262
1,1.0682887
0,0.9158243
1,1.0686449
1,1.0706441
1,1.0680222
0,1.0680548
1,1.0694334
0,1.0691754
0,1.068188
1,1.0167195
0,0.8644987
1,1.1185188
0,1.0684663
0,1.3733167
0,1.3737502
0,1.3739986
0,1.1194568
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
